ticket_id,department_id,request_type,priority,opened_date,closed_date,sla_target_days,status
T003045,D002,IT Access,Low,2026-02-11,2026-02-17,7,Closed
T003046,D012,System Support,Critical,2026-05-25,2026-05-28,1,Closed
T003047,D001,IT Access,Medium,2025-05-11,2025-05-15,5,Closed
T003048,D012,Onboarding,Critical,2025-02-19,2025-02-22,1,Closed
T003049,D010,Benefits Question,High,2024-07-27,2024-07-31,3,Closed
T003050,D007,Onboarding,Low,2025-04-30,,7,In Progress
T003051,D005,Vendor Request,Medium,2025-03-26,2025-03-28,5,Closed
T003052,D002,Benefits Question,Critical,2026-01-01,2026-01-06,1,Closed
T003053,D007,Benefits Question,Critical,2025-03-06,,1,In Progress
T003054,D002,Payroll Issue,Critical,2024-10-16,2024-10-24,1,Closed
T003055,D009,Benefits Question,Critical,2026-01-07,,1,Open
T003056,D005,System Support,Medium,2025-12-07,2025-12-07,5,Closed
T003057,D007,IT Access,Critical,2026-02-23,2026-02-28,1,Closed
T003058,D006,Onboarding,Low,2024-07-25,2024-07-29,7,Closed
T003059,D004,Onboarding,Low,2026-04-08,,7,Open
T003060,D004,Vendor Request,High,2025-08-11,2025-08-13,3,Closed
T003061,D008,Onboarding,Low,2026-05-08,2026-05-12,7,Closed
T003062,D006,Payroll Issue,Low,2025-04-16,2025-04-20,7,Closed
T003063,D002,Onboarding,Medium,2024-12-16,2024-12-23,5,Closed
T003064,D008,Onboarding,Medium,2025-12-09,2025-12-13,5,Closed
T003065,D003,Vendor Request,Critical,2025-03-01,2025-03-04,1,Closed
T003066,D009,System Support,Medium,2026-02-17,2026-02-23,5,Closed
T003067,D001,Vendor Request,High,2026-03-17,2026-03-22,3,Closed
T003068,D007,Benefits Question,High,2025-09-27,2025-09-30,3,Closed
T003069,D003,IT Access,High,2026-05-18,2026-05-25,3,Closed
T003070,D010,Vendor Request,Low,2025-08-12,,7,In Progress
T003071,D005,System Support,Medium,2024-06-23,,5,Open
T003072,D009,Vendor Request,Critical,2026-05-26,,1,Open
T003073,D006,System Support,Medium,2026-04-01,2026-04-06,5,Closed
T003074,D006,Vendor Request,Critical,2025-11-02,2025-11-07,1,Closed
T003075,D009,Onboarding,Low,2024-10-12,2024-10-16,7,Closed
T003076,D007,System Support,Low,2026-03-23,2026-03-26,7,Closed
T003077,D007,Payroll Issue,Low,2025-08-18,2025-08-19,7,Closed
T003078,D003,Onboarding,Low,2026-05-24,2026-05-31,7,Closed
T003079,D004,Vendor Request,Low,2024-12-15,2024-12-16,7,Closed
T003080,D001,Vendor Request,Critical,2026-05-07,2026-05-11,1,Closed
T003081,D003,System Support,Critical,2024-10-13,,1,In Progress
T003082,D003,System Support,Critical,2026-03-23,2026-03-25,1,Closed
T003083,D007,IT Access,High,2024-09-16,2024-09-24,3,Closed
T003084,D007,Benefits Question,High,2025-05-21,2025-05-26,3,Closed
T003085,D009,Benefits Question,High,2026-05-07,2026-05-13,3,Closed
T003086,D010,System Support,Medium,2026-03-18,,5,Open
T003087,D003,Benefits Question,Medium,2025-05-19,2025-05-22,5,Closed
T003088,D010,System Support,High,2025-04-09,,3,Open
T003089,D009,Onboarding,High,2024-12-01,2024-12-07,3,Closed
T003090,D008,Payroll Issue,High,2025-05-25,2025-05-29,3,Closed
T003091,D012,System Support,Medium,2024-06-13,2024-06-17,5,Closed
T003092,D003,Onboarding,Critical,2026-04-25,2026-04-28,1,Closed
T003093,D006,Vendor Request,Medium,2024-11-29,2024-12-03,5,Closed
T003094,D003,Vendor Request,Low,2025-01-07,2025-01-10,7,Closed
T003095,D001,Benefits Question,Medium,2024-09-06,2024-09-09,5,Closed
T003096,D004,System Support,Low,2025-09-28,2025-10-01,7,Closed
T003097,D009,Vendor Request,High,2025-08-10,2025-08-12,3,Closed
T003098,D002,IT Access,Critical,2025-12-25,2026-01-02,1,Closed
T003099,D003,IT Access,High,2025-08-23,2025-09-03,3,Closed
T003100,D004,Benefits Question,Low,2026-02-13,2026-02-18,7,Closed
T003101,D004,Benefits Question,High,2026-05-28,2026-05-31,3,Closed
T003102,D007,Onboarding,High,2024-08-12,2024-08-17,3,Closed
T003103,D010,Vendor Request,High,2025-05-17,2025-05-19,3,Closed
T003104,D009,Onboarding,Medium,2025-06-12,2025-06-15,5,Closed
T003105,D010,Payroll Issue,Low,2025-07-04,2025-07-05,7,Closed
T003106,D012,Payroll Issue,High,2025-02-14,2025-02-16,3,Closed
T003107,D003,Benefits Question,Low,2024-09-24,,7,Open
T003108,D003,Onboarding,Critical,2025-03-25,2025-04-01,1,Closed
T003109,D010,Onboarding,High,2026-03-13,2026-03-24,3,Closed
T003110,D011,Vendor Request,Medium,2024-10-28,2024-11-03,5,Closed
T003111,D003,IT Access,Medium,2025-12-11,2025-12-15,5,Closed
T003112,D002,Onboarding,Medium,2026-03-21,2026-03-27,5,Closed
T003113,D003,Vendor Request,Low,2025-04-15,2025-04-17,7,Closed
T003114,D006,IT Access,Low,2024-06-22,,7,Open
T003115,D009,Vendor Request,Critical,2024-08-26,2024-08-28,1,Closed
T003116,D011,Vendor Request,High,2024-09-28,,3,In Progress
T003117,D005,Onboarding,Low,2025-03-24,,7,In Progress
T003118,D009,Vendor Request,Critical,2026-04-23,2026-04-29,1,Closed
T003119,D007,System Support,Critical,2026-01-03,2026-01-05,1,Closed
T003120,D006,Benefits Question,High,2025-05-22,2025-05-27,3,Closed
T003121,D009,IT Access,Medium,2025-06-22,2025-06-27,5,Closed
T003122,D011,Benefits Question,Medium,2024-06-13,2024-06-14,5,Closed
T003123,D007,Onboarding,Critical,2026-03-29,2026-04-05,1,Closed
T003124,D012,Benefits Question,Low,2025-01-11,2025-01-14,7,Closed
T003125,D009,Vendor Request,High,2024-06-09,2024-06-09,3,Closed
T003126,D003,IT Access,High,2024-11-22,2024-11-30,3,Closed
T003127,D011,Benefits Question,Critical,2026-02-06,,1,In Progress
T003128,D004,Onboarding,Medium,2026-03-11,2026-03-18,5,Closed
T003129,D006,Payroll Issue,Low,2024-06-21,2024-06-25,7,Closed
T003130,D004,Vendor Request,High,2026-02-14,2026-02-16,3,Closed
T003131,D009,Payroll Issue,Low,2025-02-17,2025-02-22,7,Closed
T003132,D010,Benefits Question,High,2024-06-06,2024-06-15,3,Closed
T003133,D002,Benefits Question,High,2025-12-05,2025-12-08,3,Closed
T003134,D009,IT Access,High,2026-03-09,2026-03-15,3,Closed
T003135,D011,Benefits Question,Critical,2025-01-28,2025-01-29,1,Closed
T003136,D007,IT Access,High,2026-05-02,2026-05-08,3,Closed
T003137,D011,IT Access,Low,2026-02-17,2026-02-25,7,Closed
T003138,D010,System Support,Critical,2025-06-15,2025-06-19,1,Closed
T003139,D008,Payroll Issue,Critical,2025-02-02,2025-02-03,1,Closed
T003140,D012,System Support,Low,2025-05-19,2025-05-20,7,Closed
T003141,D001,Benefits Question,Low,2024-11-19,2024-11-23,7,Closed
T003142,D010,System Support,Medium,2024-10-16,2024-10-19,5,Closed
T003143,D012,System Support,Medium,2025-08-18,2025-08-19,5,Closed
T003144,D003,IT Access,Critical,2026-01-29,2026-02-04,1,Closed
T003145,D001,Vendor Request,Low,2025-09-14,2025-09-16,7,Closed
T003146,D006,IT Access,High,2025-08-23,2025-08-29,3,Closed
T003147,D011,Onboarding,Low,2025-08-23,2025-08-27,7,Closed
T003148,D011,Benefits Question,Medium,2025-07-23,2025-07-28,5,Closed
T003149,D010,System Support,High,2024-06-01,2024-06-02,3,Closed
T003150,D009,IT Access,Critical,2025-06-06,2025-06-11,1,Closed
T003151,D011,System Support,Low,2025-02-15,2025-02-19,7,Closed
T003152,D002,Payroll Issue,Medium,2024-11-18,2024-11-19,5,Closed
T003153,D012,Benefits Question,Low,2026-01-07,2026-01-09,7,Closed
T003154,D003,Vendor Request,Low,2026-01-07,2026-01-11,7,Closed
T003155,D005,Onboarding,Medium,2025-09-23,2025-10-02,5,Closed
T003156,D007,Payroll Issue,Low,2024-07-09,2024-07-15,7,Closed
T003157,D005,Benefits Question,High,2026-05-10,2026-05-13,3,Closed
T003158,D002,Benefits Question,Critical,2025-04-07,2025-04-08,1,Closed
T003159,D010,System Support,Low,2025-06-03,,7,Open
T003160,D010,Vendor Request,Low,2025-06-02,2025-06-05,7,Closed
T003161,D002,IT Access,Medium,2025-01-03,,5,In Progress
T003162,D003,Benefits Question,Low,2025-02-07,2025-02-11,7,Closed
T003163,D003,IT Access,Medium,2025-03-05,2025-03-14,5,Closed
T003164,D008,IT Access,Medium,2025-04-28,2025-05-02,5,Closed
T003165,D011,System Support,Medium,2025-05-14,2025-05-19,5,Closed
T003166,D012,System Support,Medium,2026-02-22,2026-02-24,5,Closed
T003167,D005,IT Access,Critical,2026-02-19,2026-02-23,1,Closed
T003168,D003,Benefits Question,Medium,2024-10-21,2024-10-26,5,Closed
T003169,D010,Benefits Question,Critical,2025-08-15,,1,Open
T003170,D004,Payroll Issue,High,2026-04-14,2026-04-18,3,Closed
T003171,D004,Payroll Issue,High,2025-10-21,2025-10-24,3,Closed
T003172,D005,System Support,Critical,2025-05-16,,1,Open
T003173,D005,IT Access,Critical,2026-01-17,2026-01-21,1,Closed
T003174,D010,Benefits Question,High,2026-05-14,,3,In Progress
T003175,D011,Onboarding,Critical,2025-04-11,2025-04-15,1,Closed
T003176,D001,Onboarding,Critical,2026-01-22,2026-01-25,1,Closed
T003177,D009,Onboarding,Medium,2026-04-14,,5,Open
T003178,D006,System Support,High,2025-06-21,2025-06-23,3,Closed
T003179,D004,Benefits Question,High,2025-02-28,2025-03-05,3,Closed
T003180,D002,Onboarding,Medium,2025-12-25,2025-12-31,5,Closed
T003181,D004,Vendor Request,High,2025-03-08,2025-03-09,3,Closed
T003182,D001,IT Access,Medium,2025-06-17,2025-06-24,5,Closed
T003183,D003,Vendor Request,High,2026-03-31,2026-04-04,3,Closed
T003184,D006,Onboarding,Critical,2024-10-04,,1,In Progress
T003185,D001,Benefits Question,Low,2025-03-21,2025-03-25,7,Closed
T003186,D011,Benefits Question,Low,2026-02-08,2026-02-09,7,Closed
T003187,D003,Vendor Request,Critical,2026-02-11,2026-02-15,1,Closed
T003188,D006,Benefits Question,Low,2024-10-01,,7,Open
T003189,D003,Benefits Question,High,2026-01-02,2026-01-04,3,Closed
T003190,D003,Vendor Request,Medium,2025-01-05,2025-01-09,5,Closed
T003191,D001,Vendor Request,Critical,2026-01-24,2026-01-25,1,Closed
T003192,D010,Onboarding,Critical,2025-04-07,2025-04-13,1,Closed
T003193,D008,Payroll Issue,High,2025-03-15,2025-03-17,3,Closed
T003194,D012,Benefits Question,High,2026-03-12,2026-03-14,3,Closed
T003195,D008,System Support,Critical,2025-05-24,2025-05-25,1,Closed
T003196,D005,IT Access,Medium,2024-06-21,2024-06-27,5,Closed
T003197,D002,Vendor Request,Critical,2026-05-15,2026-05-17,1,Closed
T003198,D005,Onboarding,Critical,2026-05-27,2026-06-02,1,Closed
T003199,D001,Payroll Issue,Medium,2025-08-07,2025-08-14,5,Closed
T003200,D005,Onboarding,Medium,2025-11-06,2025-11-13,5,Closed
T003201,D003,Payroll Issue,High,2025-11-30,2025-12-03,3,Closed
T003202,D001,IT Access,High,2025-04-12,,3,Open
T003203,D006,Vendor Request,Critical,2025-05-02,2025-05-04,1,Closed
T003204,D003,Vendor Request,Low,2024-06-12,2024-06-15,7,Closed
T003205,D011,Payroll Issue,Medium,2024-09-11,2024-09-14,5,Closed
T003206,D003,Benefits Question,High,2024-10-11,2024-10-14,3,Closed
T003207,D002,Payroll Issue,Medium,2024-06-27,2024-06-28,5,Closed
T003208,D004,Vendor Request,Low,2024-06-02,2024-06-05,7,Closed
T003209,D012,Payroll Issue,Medium,2026-03-28,2026-03-31,5,Closed
T003210,D011,Onboarding,High,2025-02-12,2025-02-16,3,Closed
T003211,D008,Payroll Issue,High,2025-06-27,2025-06-28,3,Closed
T003212,D002,Vendor Request,Critical,2025-02-22,2025-02-26,1,Closed
T003213,D012,Payroll Issue,Critical,2024-08-02,2024-08-05,1,Closed
T003214,D011,Vendor Request,Critical,2025-04-26,,1,Open
T003215,D012,Payroll Issue,Low,2025-08-19,2025-08-24,7,Closed
T003216,D007,Payroll Issue,High,2025-05-31,,3,In Progress
T003217,D003,Vendor Request,High,2024-06-25,2024-07-01,3,Closed
T003218,D005,System Support,Critical,2025-05-02,2025-05-06,1,Closed
T003219,D010,Vendor Request,Low,2025-06-01,2025-06-05,7,Closed
T003220,D006,Vendor Request,Low,2024-09-30,2024-10-05,7,Closed
T003221,D004,Onboarding,Medium,2026-04-18,2026-04-23,5,Closed
T003222,D006,Benefits Question,High,2025-06-04,2025-06-11,3,Closed
T003223,D009,IT Access,Critical,2025-12-05,2025-12-08,1,Closed
T003224,D011,Payroll Issue,Medium,2025-08-26,2025-08-28,5,Closed
T003225,D008,Payroll Issue,Low,2025-03-29,2025-04-01,7,Closed
T003226,D004,Benefits Question,Critical,2026-03-09,2026-03-14,1,Closed
T003227,D002,Benefits Question,Critical,2024-06-18,2024-06-25,1,Closed
T003228,D011,Payroll Issue,Critical,2024-11-14,2024-11-14,1,Closed
T003229,D003,Benefits Question,High,2025-01-02,2025-01-07,3,Closed
T003230,D007,System Support,Critical,2024-07-11,2024-07-13,1,Closed
T003231,D001,Benefits Question,Critical,2025-08-15,2025-08-19,1,Closed
T003232,D003,Payroll Issue,Critical,2024-11-13,2024-11-15,1,Closed
T003233,D011,Onboarding,Low,2026-05-16,2026-05-28,7,Closed
T003234,D002,Benefits Question,Low,2024-06-15,2024-06-17,7,Closed
T003235,D011,Vendor Request,Low,2024-10-01,2024-10-06,7,Closed
T003236,D003,Benefits Question,Medium,2024-08-26,2024-08-28,5,Closed
T003237,D010,Onboarding,Critical,2024-07-24,,1,In Progress
T003238,D001,Vendor Request,Critical,2025-03-20,2025-03-22,1,Closed
T003239,D007,IT Access,High,2024-11-16,2024-11-24,3,Closed
T003240,D005,System Support,Low,2026-02-04,,7,In Progress
T003241,D010,Vendor Request,High,2025-05-12,,3,In Progress
T003242,D008,System Support,High,2025-03-10,2025-03-11,3,Closed
T003243,D009,Benefits Question,Low,2025-02-06,2025-02-07,7,Closed
T003244,D003,Vendor Request,Critical,2025-05-08,2025-05-10,1,Closed
T003245,D011,IT Access,Medium,2024-12-02,2024-12-03,5,Closed
T003246,D006,System Support,High,2026-02-01,2026-02-08,3,Closed
T003247,D004,Onboarding,Critical,2025-09-25,,1,Open
T003248,D001,Vendor Request,High,2025-12-07,2025-12-13,3,Closed
T003249,D001,IT Access,Critical,2026-01-06,,1,Open
T003250,D006,IT Access,High,2025-03-02,2025-03-08,3,Closed
T003251,D007,Benefits Question,High,2026-02-25,2026-02-26,3,Closed
T003252,D001,Onboarding,High,2025-08-10,,3,In Progress
T003253,D005,Benefits Question,Critical,2024-06-24,,1,Open
T003254,D001,Vendor Request,High,2025-02-18,2025-02-23,3,Closed
T003255,D005,System Support,Low,2025-04-07,,7,In Progress
T003256,D010,IT Access,High,2026-02-23,2026-02-25,3,Closed
T003257,D009,System Support,Critical,2025-10-12,2025-10-14,1,Closed
T003258,D004,Payroll Issue,Low,2024-06-01,2024-06-03,7,Closed
T003259,D009,IT Access,Medium,2025-01-08,2025-01-12,5,Closed
T003260,D011,Vendor Request,Critical,2025-05-15,2025-05-18,1,Closed
T003261,D005,Benefits Question,Critical,2024-08-04,2024-08-09,1,Closed
T003262,D012,Onboarding,Medium,2025-11-11,2025-11-17,5,Closed
T003263,D010,Vendor Request,Low,2025-08-26,2025-08-28,7,Closed
T003264,D002,Benefits Question,High,2025-02-02,2025-02-03,3,Closed
T003265,D001,Payroll Issue,Low,2025-10-15,2025-10-18,7,Closed
T003266,D007,Onboarding,Low,2025-12-19,2025-12-26,7,Closed
T003267,D011,System Support,High,2026-05-30,2026-06-01,3,Closed
T003268,D007,Vendor Request,Low,2025-03-24,2025-03-29,7,Closed
T003269,D003,System Support,High,2024-09-07,2024-09-11,3,Closed
T003270,D012,System Support,Low,2025-05-08,,7,In Progress
T003271,D007,IT Access,Medium,2024-09-29,2024-10-07,5,Closed
T003272,D005,Benefits Question,Medium,2026-04-23,,5,In Progress
T003273,D012,IT Access,High,2026-05-31,2026-06-05,3,Closed
T003274,D008,Payroll Issue,Critical,2026-03-31,2026-04-02,1,Closed
T003275,D005,System Support,Medium,2024-10-22,2024-10-25,5,Closed
T003276,D005,Onboarding,Low,2026-02-26,2026-03-07,7,Closed
T003277,D007,Payroll Issue,High,2025-07-28,2025-07-30,3,Closed
T003278,D005,IT Access,Critical,2024-08-17,,1,Open
T003279,D001,Vendor Request,Medium,2024-06-29,2024-07-02,5,Closed
T003280,D005,Benefits Question,Critical,2024-09-18,2024-09-23,1,Closed
T003281,D010,System Support,High,2025-11-30,2025-12-03,3,Closed
T003282,D002,Payroll Issue,Medium,2026-03-21,2026-03-24,5,Closed
T003283,D001,System Support,High,2024-11-22,2024-11-25,3,Closed
T003284,D004,IT Access,High,2025-08-07,2025-08-16,3,Closed
T003285,D008,Onboarding,Critical,2024-07-05,2024-07-12,1,Closed
T003286,D006,Onboarding,Critical,2025-04-16,2025-04-21,1,Closed
T003287,D009,IT Access,High,2024-07-16,2024-07-24,3,Closed
T003288,D006,Benefits Question,Critical,2025-09-24,2025-09-24,1,Closed
T003289,D003,Vendor Request,Critical,2026-03-20,,1,In Progress
T003290,D004,Onboarding,Medium,2024-11-10,2024-11-19,5,Closed
T003291,D005,Vendor Request,Low,2026-05-27,,7,Open
T003292,D011,Onboarding,Low,2025-12-30,,7,In Progress
T003293,D009,Benefits Question,Low,2025-10-12,2025-10-17,7,Closed
T003294,D004,System Support,High,2025-06-29,2025-07-01,3,Closed
T003295,D005,Benefits Question,High,2025-03-24,2025-03-27,3,Closed
T003296,D008,System Support,Critical,2025-11-06,2025-11-11,1,Closed
T003297,D001,Payroll Issue,Medium,2024-09-05,2024-09-07,5,Closed
T003298,D010,Benefits Question,Critical,2025-04-15,,1,Open
T003299,D007,IT Access,High,2025-05-20,,3,In Progress
T003300,D012,Vendor Request,Medium,2025-06-22,2025-06-23,5,Closed
T003301,D007,Onboarding,Medium,2025-08-09,2025-08-16,5,Closed
T003302,D010,IT Access,Low,2026-01-12,2026-01-16,7,Closed
T003303,D004,Payroll Issue,Low,2026-05-06,2026-05-07,7,Closed
T003304,D010,Benefits Question,Medium,2026-05-02,2026-05-06,5,Closed
T003305,D003,System Support,Critical,2026-01-19,2026-01-22,1,Closed
T003306,D009,Vendor Request,High,2024-10-21,2024-10-22,3,Closed
T003307,D004,Vendor Request,High,2024-06-05,,3,In Progress
T003308,D006,Benefits Question,Low,2025-08-25,,7,Open
T003309,D011,System Support,High,2024-07-19,2024-07-19,3,Closed
T003310,D009,Onboarding,Critical,2024-08-09,,1,Open
T003311,D007,Vendor Request,Critical,2026-02-11,2026-02-15,1,Closed
T003312,D005,Vendor Request,Medium,2024-06-19,2024-06-20,5,Closed
T003313,D003,Vendor Request,High,2024-12-14,2024-12-16,3,Closed
T003314,D001,Onboarding,High,2026-05-23,2026-05-28,3,Closed
T003315,D011,Payroll Issue,Low,2026-03-25,2026-03-27,7,Closed
T003316,D007,Onboarding,Critical,2024-10-02,2024-10-09,1,Closed
T003317,D007,Payroll Issue,Low,2024-07-22,,7,Open
T003318,D010,Payroll Issue,Medium,2025-06-16,2025-06-19,5,Closed
T003319,D010,Onboarding,Low,2025-01-30,2025-02-07,7,Closed
T003320,D010,System Support,Critical,2026-04-03,2026-04-05,1,Closed
T003321,D001,Benefits Question,Medium,2024-07-17,2024-07-20,5,Closed
T003322,D003,Onboarding,Critical,2024-12-13,2024-12-18,1,Closed
T003323,D006,IT Access,Critical,2025-06-30,2025-07-10,1,Closed
T003324,D009,Payroll Issue,Medium,2025-04-01,2025-04-05,5,Closed
T003325,D008,Benefits Question,Medium,2024-07-16,2024-07-19,5,Closed
T003326,D003,Vendor Request,Medium,2026-05-10,2026-05-12,5,Closed
T003327,D006,Payroll Issue,High,2024-12-05,2024-12-10,3,Closed
T003328,D002,IT Access,Medium,2026-02-05,,5,Open
T003329,D008,Vendor Request,Medium,2026-01-17,2026-01-20,5,Closed
T003330,D011,Onboarding,Critical,2025-06-07,,1,In Progress
T003331,D003,Vendor Request,Low,2025-10-19,2025-10-20,7,Closed
T003332,D010,Benefits Question,Medium,2024-07-28,2024-08-03,5,Closed
T003333,D004,Vendor Request,Low,2025-07-08,2025-07-12,7,Closed
T003334,D001,System Support,Low,2026-04-11,2026-04-11,7,Closed
T003335,D011,System Support,Critical,2025-12-07,2025-12-12,1,Closed
T003336,D009,Vendor Request,Critical,2026-04-12,,1,In Progress
T003337,D002,Vendor Request,High,2025-10-24,2025-10-29,3,Closed
T003338,D012,Onboarding,Low,2024-12-11,2024-12-18,7,Closed
T003339,D011,Onboarding,Low,2025-07-15,2025-07-23,7,Closed
T003340,D008,System Support,Low,2025-12-05,2025-12-06,7,Closed
T003341,D005,Vendor Request,Low,2025-10-21,2025-10-23,7,Closed
T003342,D006,Vendor Request,Critical,2026-04-07,2026-04-14,1,Closed
T003343,D007,IT Access,Low,2026-01-13,2026-01-16,7,Closed
T003344,D005,Onboarding,Low,2024-08-10,2024-08-15,7,Closed
T003345,D006,Vendor Request,High,2024-05-31,2024-06-02,3,Closed
T003346,D003,Payroll Issue,Critical,2026-05-16,2026-05-21,1,Closed
T003347,D004,Benefits Question,Low,2025-10-22,2025-10-26,7,Closed
T003348,D006,System Support,Low,2024-11-04,,7,Open
T003349,D008,System Support,Critical,2026-01-17,2026-01-20,1,Closed
T003350,D004,Benefits Question,High,2024-09-19,2024-09-22,3,Closed
T003351,D005,System Support,Critical,2025-06-15,2025-06-17,1,Closed
T003352,D006,Vendor Request,High,2025-10-16,2025-10-22,3,Closed
T003353,D010,Benefits Question,Low,2024-06-01,2024-06-04,7,Closed
T003354,D003,Payroll Issue,High,2025-03-23,2025-03-26,3,Closed
T003355,D001,Payroll Issue,High,2026-05-12,2026-05-20,3,Closed
T003356,D010,Benefits Question,High,2025-08-08,2025-08-14,3,Closed
T003357,D005,System Support,Medium,2026-01-17,2026-01-22,5,Closed
T003358,D010,System Support,High,2024-10-18,2024-10-19,3,Closed
T003359,D008,System Support,Critical,2025-03-18,2025-03-20,1,Closed
T003360,D011,Benefits Question,Medium,2025-11-17,,5,In Progress
T003361,D012,System Support,Medium,2025-04-06,2025-04-06,5,Closed
T003362,D003,Onboarding,High,2026-04-02,2026-04-09,3,Closed
T003363,D005,System Support,Medium,2024-09-02,2024-09-06,5,Closed
T003364,D001,Payroll Issue,High,2024-10-09,2024-10-14,3,Closed
T003365,D003,Onboarding,Low,2025-05-08,2025-05-16,7,Closed
T003366,D006,System Support,Critical,2024-12-31,2025-01-06,1,Closed
T003367,D008,Onboarding,Medium,2025-05-28,2025-06-03,5,Closed
