payroll_id,employee_id,pay_period,base_pay,overtime_pay,bonus_pay,total_compensation,pay_year,pay_month,pay_month_name,pay_year_month,overtime_flag
P013817,E0576,2025-05-01,8567.42,361.19,0,8928.6,2025,5,May,2025-05,1
P013818,E0576,2025-06-01,8567.42,91.64,0,8659.06,2025,6,Jun,2025-06,1
P013819,E0576,2025-07-01,8567.42,177.24,0,8744.65,2025,7,Jul,2025-07,1
P013820,E0576,2025-08-01,8567.42,241.42,500,9308.84,2025,8,Aug,2025-08,1
P013821,E0576,2025-09-01,8567.42,184.57,0,8751.99,2025,9,Sep,2025-09,1
P013822,E0576,2025-10-01,8567.42,444.95,0,9012.37,2025,10,Oct,2025-10,1
P013823,E0576,2025-11-01,8567.42,65.37,0,8632.79,2025,11,Nov,2025-11,1
P013824,E0576,2025-12-01,8567.42,242.13,250,9059.55,2025,12,Dec,2025-12,1
P013825,E0577,2024-01-01,6345.0,387.89,0,6732.89,2024,1,Jan,2024-01,1
P013826,E0577,2024-02-01,6345.0,234.65,0,6579.65,2024,2,Feb,2024-02,1
P013827,E0577,2024-03-01,6345.0,74.45,0,6419.45,2024,3,Mar,2024-03,1
P013828,E0577,2024-04-01,6345.0,243.6,0,6588.6,2024,4,Apr,2024-04,1
P013829,E0577,2024-05-01,6345.0,490.94,0,6835.94,2024,5,May,2024-05,1
P013830,E0577,2024-06-01,6345.0,21.26,500,6866.26,2024,6,Jun,2024-06,1
P013831,E0577,2024-07-01,6345.0,371.56,0,6716.56,2024,7,Jul,2024-07,1
P013832,E0577,2024-08-01,6345.0,247.08,0,6592.08,2024,8,Aug,2024-08,1
P013833,E0577,2024-09-01,6345.0,453.19,0,6798.19,2024,9,Sep,2024-09,1
P013834,E0577,2024-10-01,6345.0,145.31,250,6740.31,2024,10,Oct,2024-10,1
P013835,E0577,2024-11-01,6345.0,446.49,0,6791.49,2024,11,Nov,2024-11,1
P013836,E0577,2024-12-01,6345.0,420.73,0,6765.73,2024,12,Dec,2024-12,1
P013837,E0577,2025-01-01,6345.0,34.35,1000,7379.35,2025,1,Jan,2025-01,1
P013838,E0577,2025-02-01,6345.0,445.76,500,7290.76,2025,2,Feb,2025-02,1
P013839,E0577,2025-03-01,6345.0,169.02,0,6514.02,2025,3,Mar,2025-03,1
P013840,E0577,2025-04-01,6345.0,173.66,250,6768.66,2025,4,Apr,2025-04,1
P013841,E0577,2025-05-01,6345.0,52.96,0,6397.96,2025,5,May,2025-05,1
P013842,E0577,2025-06-01,6345.0,1.15,0,6346.15,2025,6,Jun,2025-06,1
P013843,E0577,2025-07-01,6345.0,451.69,0,6796.69,2025,7,Jul,2025-07,1
P013844,E0577,2025-08-01,6345.0,112.55,0,6457.55,2025,8,Aug,2025-08,1
P013845,E0577,2025-09-01,6345.0,309.73,0,6654.73,2025,9,Sep,2025-09,1
P013846,E0577,2025-10-01,6345.0,312.87,0,6657.87,2025,10,Oct,2025-10,1
P013847,E0577,2025-11-01,6345.0,141.79,0,6486.79,2025,11,Nov,2025-11,1
P013848,E0577,2025-12-01,6345.0,77.63,500,6922.63,2025,12,Dec,2025-12,1
P013849,E0578,2024-01-01,6345.0,40.21,500,6885.21,2024,1,Jan,2024-01,1
P013850,E0578,2024-02-01,6345.0,260.0,250,6855.0,2024,2,Feb,2024-02,1
P013851,E0578,2024-03-01,6345.0,292.01,0,6637.01,2024,3,Mar,2024-03,1
P013852,E0578,2024-04-01,6345.0,236.37,0,6581.37,2024,4,Apr,2024-04,1
P013853,E0578,2024-05-01,6345.0,767.32,0,7112.32,2024,5,May,2024-05,1
P013854,E0578,2024-06-01,6345.0,185.67,0,6530.67,2024,6,Jun,2024-06,1
P013855,E0578,2024-07-01,6345.0,207.67,250,6802.67,2024,7,Jul,2024-07,1
P013856,E0578,2024-08-01,6345.0,228.75,0,6573.75,2024,8,Aug,2024-08,1
P013857,E0578,2024-09-01,6345.0,312.61,500,7157.61,2024,9,Sep,2024-09,1
P013858,E0578,2024-10-01,6345.0,332.32,0,6677.32,2024,10,Oct,2024-10,1
P013859,E0578,2024-11-01,6345.0,92.28,0,6437.28,2024,11,Nov,2024-11,1
P013860,E0578,2024-12-01,6345.0,601.31,0,6946.31,2024,12,Dec,2024-12,1
P013861,E0578,2025-01-01,6345.0,84.54,0,6429.54,2025,1,Jan,2025-01,1
P013862,E0578,2025-02-01,6345.0,238.08,500,7083.08,2025,2,Feb,2025-02,1
P013863,E0578,2025-03-01,6345.0,211.61,0,6556.61,2025,3,Mar,2025-03,1
P013864,E0578,2025-04-01,6345.0,238.86,0,6583.86,2025,4,Apr,2025-04,1
P013865,E0578,2025-05-01,6345.0,430.71,0,6775.71,2025,5,May,2025-05,1
P013866,E0578,2025-06-01,6345.0,29.26,0,6374.26,2025,6,Jun,2025-06,1
P013867,E0578,2025-07-01,6345.0,614.92,0,6959.92,2025,7,Jul,2025-07,1
P013868,E0578,2025-08-01,6345.0,59.42,250,6654.42,2025,8,Aug,2025-08,1
P013869,E0578,2025-09-01,6345.0,120.72,1000,7465.72,2025,9,Sep,2025-09,1
P013870,E0578,2025-10-01,6345.0,372.34,0,6717.34,2025,10,Oct,2025-10,1
P013871,E0578,2025-11-01,6345.0,290.45,0,6635.45,2025,11,Nov,2025-11,1
P013872,E0578,2025-12-01,6345.0,62.87,500,6907.87,2025,12,Dec,2025-12,1
P013873,E0579,2024-01-01,3588.42,67.87,0,3656.28,2024,1,Jan,2024-01,1
P013874,E0579,2024-02-01,3588.42,252.67,0,3841.08,2024,2,Feb,2024-02,1
P013875,E0579,2024-03-01,3588.42,324.21,0,3912.63,2024,3,Mar,2024-03,1
P013876,E0579,2024-04-01,3588.42,228.28,0,3816.7,2024,4,Apr,2024-04,1
P013877,E0579,2024-05-01,3588.42,113.37,0,3701.79,2024,5,May,2024-05,1
P013878,E0579,2024-06-01,3588.42,144.27,0,3732.69,2024,6,Jun,2024-06,1
P013879,E0579,2024-07-01,3588.42,168.75,500,4257.17,2024,7,Jul,2024-07,1
P013880,E0579,2024-08-01,3588.42,61.24,0,3649.65,2024,8,Aug,2024-08,1
P013881,E0579,2024-09-01,3588.42,372.56,0,3960.98,2024,9,Sep,2024-09,1
P013882,E0579,2024-10-01,3588.42,244.42,250,4082.84,2024,10,Oct,2024-10,1
P013883,E0579,2024-11-01,3588.42,373.16,0,3961.57,2024,11,Nov,2024-11,1
P013884,E0579,2024-12-01,3588.42,107.6,0,3696.02,2024,12,Dec,2024-12,1
P013885,E0579,2025-01-01,3588.42,28.79,250,3867.21,2025,1,Jan,2025-01,1
P013886,E0579,2025-02-01,3588.42,63.46,0,3651.87,2025,2,Feb,2025-02,1
P013887,E0579,2025-03-01,3588.42,120.85,0,3709.26,2025,3,Mar,2025-03,1
P013888,E0579,2025-04-01,3588.42,583.43,0,4171.85,2025,4,Apr,2025-04,1
P013889,E0579,2025-05-01,3588.42,513.14,500,4601.56,2025,5,May,2025-05,1
P013890,E0579,2025-06-01,3588.42,228.69,0,3817.11,2025,6,Jun,2025-06,1
P013891,E0579,2025-07-01,3588.42,325.58,0,3913.99,2025,7,Jul,2025-07,1
P013892,E0579,2025-08-01,3588.42,370.16,0,3958.58,2025,8,Aug,2025-08,1
P013893,E0579,2025-09-01,3588.42,544.94,250,4383.36,2025,9,Sep,2025-09,1
P013894,E0579,2025-10-01,3588.42,243.79,0,3832.21,2025,10,Oct,2025-10,1
P013895,E0579,2025-11-01,3588.42,405.04,0,3993.46,2025,11,Nov,2025-11,1
P013896,E0579,2025-12-01,3588.42,71.39,0,3659.81,2025,12,Dec,2025-12,1
P013897,E0580,2024-01-01,10373.83,131.39,0,10505.22,2024,1,Jan,2024-01,1
P013898,E0580,2024-02-01,10373.83,239.94,0,10613.77,2024,2,Feb,2024-02,1
P013899,E0580,2024-03-01,10373.83,197.39,0,10571.22,2024,3,Mar,2024-03,1
P013900,E0580,2024-04-01,10373.83,179.19,0,10553.03,2024,4,Apr,2024-04,1
P013901,E0580,2024-05-01,10373.83,65.66,0,10439.49,2024,5,May,2024-05,1
P013902,E0580,2024-06-01,10373.83,330.13,0,10703.97,2024,6,Jun,2024-06,1
P013903,E0580,2024-07-01,10373.83,39.96,0,10413.79,2024,7,Jul,2024-07,1
P013904,E0580,2024-08-01,10373.83,279.64,0,10653.47,2024,8,Aug,2024-08,1
P013905,E0580,2024-09-01,10373.83,44.5,0,10418.33,2024,9,Sep,2024-09,1
P013906,E0580,2024-10-01,10373.83,100.06,0,10473.89,2024,10,Oct,2024-10,1
P013907,E0580,2024-11-01,10373.83,597.42,0,10971.25,2024,11,Nov,2024-11,1
P013908,E0580,2024-12-01,10373.83,390.73,0,10764.57,2024,12,Dec,2024-12,1
P013909,E0580,2025-01-01,10373.83,53.01,500,10926.85,2025,1,Jan,2025-01,1
P013910,E0580,2025-02-01,10373.83,24.8,0,10398.63,2025,2,Feb,2025-02,1
P013911,E0580,2025-03-01,10373.83,143.81,0,10517.65,2025,3,Mar,2025-03,1
P013912,E0580,2025-04-01,10373.83,118.18,500,10992.02,2025,4,Apr,2025-04,1
P013913,E0580,2025-05-01,10373.83,127.96,0,10501.8,2025,5,May,2025-05,1
P013914,E0580,2025-06-01,10373.83,251.91,0,10625.74,2025,6,Jun,2025-06,1
P013915,E0580,2025-07-01,10373.83,620.0,0,10993.84,2025,7,Jul,2025-07,1
P013916,E0580,2025-08-01,10373.83,134.38,500,11008.22,2025,8,Aug,2025-08,1
P013917,E0580,2025-09-01,10373.83,81.3,250,10705.14,2025,9,Sep,2025-09,1
P013918,E0580,2025-10-01,10373.83,335.82,500,11209.65,2025,10,Oct,2025-10,1
P013919,E0580,2025-11-01,10373.83,92.09,0,10465.92,2025,11,Nov,2025-11,1
P013920,E0580,2025-12-01,10373.83,286.0,0,10659.84,2025,12,Dec,2025-12,1
P013921,E0581,2024-01-01,7462.25,345.5,0,7807.75,2024,1,Jan,2024-01,1
P013922,E0581,2024-02-01,7462.25,395.16,0,7857.41,2024,2,Feb,2024-02,1
P013923,E0581,2024-03-01,7462.25,632.27,0,8094.52,2024,3,Mar,2024-03,1
P013924,E0581,2024-04-01,7462.25,115.21,0,7577.46,2024,4,Apr,2024-04,1
P013925,E0581,2024-05-01,7462.25,281.22,0,7743.47,2024,5,May,2024-05,1
P013926,E0581,2024-06-01,7462.25,93.85,0,7556.1,2024,6,Jun,2024-06,1
P013927,E0581,2024-07-01,7462.25,63.65,0,7525.9,2024,7,Jul,2024-07,1
P013928,E0581,2024-08-01,7462.25,501.05,500,8463.3,2024,8,Aug,2024-08,1
P013929,E0581,2024-09-01,7462.25,333.96,250,8046.21,2024,9,Sep,2024-09,1
P013930,E0581,2024-10-01,7462.25,80.72,0,7542.97,2024,10,Oct,2024-10,1
P013931,E0581,2024-11-01,7462.25,63.37,0,7525.62,2024,11,Nov,2024-11,1
P013932,E0581,2024-12-01,7462.25,192.52,0,7654.77,2024,12,Dec,2024-12,1
P013933,E0581,2025-01-01,7462.25,398.01,0,7860.26,2025,1,Jan,2025-01,1
P013934,E0581,2025-02-01,7462.25,26.01,0,7488.26,2025,2,Feb,2025-02,1
P013935,E0581,2025-03-01,7462.25,112.66,0,7574.91,2025,3,Mar,2025-03,1
P013936,E0581,2025-04-01,7462.25,71.48,0,7533.73,2025,4,Apr,2025-04,1
P013937,E0581,2025-05-01,7462.25,161.11,0,7623.36,2025,5,May,2025-05,1
P013938,E0581,2025-06-01,7462.25,427.15,0,7889.4,2025,6,Jun,2025-06,1
P013939,E0581,2025-07-01,7462.25,386.86,0,7849.11,2025,7,Jul,2025-07,1
P013940,E0581,2025-08-01,7462.25,114.4,0,7576.65,2025,8,Aug,2025-08,1
P013941,E0581,2025-09-01,7462.25,282.27,0,7744.52,2025,9,Sep,2025-09,1
P013942,E0581,2025-10-01,7462.25,226.78,250,7939.03,2025,10,Oct,2025-10,1
P013943,E0581,2025-11-01,7462.25,170.61,0,7632.86,2025,11,Nov,2025-11,1
P013944,E0581,2025-12-01,7462.25,119.68,0,7581.93,2025,12,Dec,2025-12,1
P013945,E0582,2024-01-01,3875.92,92.66,0,3968.57,2024,1,Jan,2024-01,1
P013946,E0582,2024-02-01,3875.92,156.96,0,4032.88,2024,2,Feb,2024-02,1
P013947,E0582,2024-03-01,3875.92,768.82,0,4644.73,2024,3,Mar,2024-03,1
P013948,E0582,2024-04-01,3875.92,156.23,0,4032.14,2024,4,Apr,2024-04,1
P013949,E0582,2024-05-01,3875.92,637.82,500,5013.74,2024,5,May,2024-05,1
P013950,E0582,2024-06-01,3875.92,107.51,0,3983.42,2024,6,Jun,2024-06,1
P013951,E0582,2024-07-01,3875.92,153.54,0,4029.46,2024,7,Jul,2024-07,1
P013952,E0582,2024-08-01,3875.92,134.84,0,4010.75,2024,8,Aug,2024-08,1
P013953,E0582,2024-09-01,3875.92,172.32,0,4048.23,2024,9,Sep,2024-09,1
P013954,E0582,2024-10-01,3875.92,333.13,0,4209.04,2024,10,Oct,2024-10,1
P013955,E0582,2024-11-01,3875.92,30.13,0,3906.05,2024,11,Nov,2024-11,1
P013956,E0582,2024-12-01,3875.92,269.82,250,4395.74,2024,12,Dec,2024-12,1
P013957,E0582,2025-01-01,3875.92,406.87,0,4282.78,2025,1,Jan,2025-01,1
P013958,E0582,2025-02-01,3875.92,250.71,0,4126.63,2025,2,Feb,2025-02,1
P013959,E0582,2025-03-01,3875.92,208.43,0,4084.35,2025,3,Mar,2025-03,1
P013960,E0582,2025-04-01,3875.92,165.18,0,4041.1,2025,4,Apr,2025-04,1
P013961,E0582,2025-05-01,3875.92,487.57,0,4363.48,2025,5,May,2025-05,1
P013962,E0582,2025-06-01,3875.92,186.82,0,4062.74,2025,6,Jun,2025-06,1
P013963,E0582,2025-07-01,3875.92,365.01,0,4240.93,2025,7,Jul,2025-07,1
P013964,E0582,2025-08-01,3875.92,84.76,0,3960.68,2025,8,Aug,2025-08,1
P013965,E0582,2025-09-01,3875.92,287.49,500,4663.41,2025,9,Sep,2025-09,1
P013966,E0582,2025-10-01,3875.92,286.8,0,4162.72,2025,10,Oct,2025-10,1
P013967,E0582,2025-11-01,3875.92,78.69,0,3954.6,2025,11,Nov,2025-11,1
P013968,E0582,2025-12-01,3875.92,73.81,0,3949.72,2025,12,Dec,2025-12,1
P013969,E0583,2024-01-01,4358.42,56.83,0,4415.25,2024,1,Jan,2024-01,1
P013970,E0583,2024-02-01,4358.42,251.01,0,4609.42,2024,2,Feb,2024-02,1
P013971,E0583,2024-03-01,4358.42,216.1,0,4574.52,2024,3,Mar,2024-03,1
P013972,E0583,2024-04-01,4358.42,445.16,500,5303.58,2024,4,Apr,2024-04,1
P013973,E0583,2024-05-01,4358.42,186.54,0,4544.95,2024,5,May,2024-05,1
P013974,E0583,2024-06-01,4358.42,188.86,0,4547.28,2024,6,Jun,2024-06,1
P013975,E0583,2024-07-01,4358.42,529.47,0,4887.88,2024,7,Jul,2024-07,1
P013976,E0583,2024-08-01,4358.42,72.05,0,4430.47,2024,8,Aug,2024-08,1
P013977,E0583,2024-09-01,4358.42,250.87,0,4609.29,2024,9,Sep,2024-09,1
P013978,E0583,2024-10-01,4358.42,83.91,0,4442.33,2024,10,Oct,2024-10,1
P013979,E0583,2024-11-01,4358.42,262.76,0,4621.18,2024,11,Nov,2024-11,1
P013980,E0583,2024-12-01,4358.42,153.2,0,4511.62,2024,12,Dec,2024-12,1
P013981,E0583,2025-01-01,4358.42,153.84,0,4512.26,2025,1,Jan,2025-01,1
P013982,E0583,2025-02-01,4358.42,341.62,0,4700.04,2025,2,Feb,2025-02,1
P013983,E0583,2025-03-01,4358.42,960.04,1000,6318.46,2025,3,Mar,2025-03,1
P013984,E0583,2025-04-01,4358.42,251.42,0,4609.84,2025,4,Apr,2025-04,1
P013985,E0583,2025-05-01,4358.42,89.93,0,4448.34,2025,5,May,2025-05,1
P013986,E0583,2025-06-01,4358.42,686.19,0,5044.61,2025,6,Jun,2025-06,1
P013987,E0583,2025-07-01,4358.42,193.13,0,4551.54,2025,7,Jul,2025-07,1
P013988,E0583,2025-08-01,4358.42,44.61,0,4403.03,2025,8,Aug,2025-08,1
P013989,E0583,2025-09-01,4358.42,10.3,0,4368.72,2025,9,Sep,2025-09,1
P013990,E0583,2025-10-01,4358.42,231.63,0,4590.05,2025,10,Oct,2025-10,1
P013991,E0583,2025-11-01,4358.42,56.35,0,4414.77,2025,11,Nov,2025-11,1
P013992,E0583,2025-12-01,4358.42,117.49,0,4475.91,2025,12,Dec,2025-12,1
P013993,E0584,2024-01-01,6559.75,62.54,500,7122.29,2024,1,Jan,2024-01,1
P013994,E0584,2024-02-01,6559.75,152.0,0,6711.75,2024,2,Feb,2024-02,1
P013995,E0584,2024-03-01,6559.75,123.39,250,6933.14,2024,3,Mar,2024-03,1
P013996,E0584,2024-04-01,6559.75,42.76,0,6602.51,2024,4,Apr,2024-04,1
P013997,E0584,2024-05-01,6559.75,151.36,0,6711.11,2024,5,May,2024-05,1
P013998,E0584,2024-06-01,6559.75,131.1,0,6690.85,2024,6,Jun,2024-06,1
P013999,E0584,2024-07-01,6559.75,102.78,0,6662.53,2024,7,Jul,2024-07,1
P014000,E0584,2024-08-01,6559.75,344.92,0,6904.67,2024,8,Aug,2024-08,1
P014001,E0584,2024-09-01,6559.75,336.16,0,6895.91,2024,9,Sep,2024-09,1
P014002,E0584,2024-10-01,6559.75,150.46,0,6710.21,2024,10,Oct,2024-10,1
P014003,E0584,2024-11-01,6559.75,482.48,0,7042.23,2024,11,Nov,2024-11,1
P014004,E0584,2024-12-01,6559.75,179.8,0,6739.55,2024,12,Dec,2024-12,1
P014005,E0584,2025-01-01,6559.75,94.33,0,6654.08,2025,1,Jan,2025-01,1
P014006,E0584,2025-02-01,6559.75,345.48,0,6905.23,2025,2,Feb,2025-02,1
P014007,E0584,2025-03-01,6559.75,77.97,250,6887.72,2025,3,Mar,2025-03,1
P014008,E0584,2025-04-01,6559.75,141.96,0,6701.71,2025,4,Apr,2025-04,1
P014009,E0584,2025-05-01,6559.75,152.7,0,6712.45,2025,5,May,2025-05,1
P014010,E0584,2025-06-01,6559.75,149.88,0,6709.63,2025,6,Jun,2025-06,1
P014011,E0584,2025-07-01,6559.75,482.12,0,7041.87,2025,7,Jul,2025-07,1
P014012,E0584,2025-08-01,6559.75,136.13,0,6695.88,2025,8,Aug,2025-08,1
P014013,E0584,2025-09-01,6559.75,224.69,0,6784.44,2025,9,Sep,2025-09,1
P014014,E0584,2025-10-01,6559.75,44.66,250,6854.41,2025,10,Oct,2025-10,1
P014015,E0584,2025-11-01,6559.75,285.2,0,6844.95,2025,11,Nov,2025-11,1
P014016,E0584,2025-12-01,6559.75,88.68,1000,7648.43,2025,12,Dec,2025-12,1
P014017,E0585,2024-01-01,4862.67,87.56,0,4950.23,2024,1,Jan,2024-01,1
P014018,E0585,2024-02-01,4862.67,85.76,0,4948.43,2024,2,Feb,2024-02,1
P014019,E0585,2024-03-01,4862.67,693.88,0,5556.55,2024,3,Mar,2024-03,1
P014020,E0585,2024-04-01,4862.67,147.84,0,5010.51,2024,4,Apr,2024-04,1
P014021,E0585,2024-05-01,4862.67,335.8,0,5198.46,2024,5,May,2024-05,1
P014022,E0585,2024-06-01,4862.67,85.78,0,4948.45,2024,6,Jun,2024-06,1
P014023,E0585,2024-07-01,4862.67,333.9,0,5196.57,2024,7,Jul,2024-07,1
P014024,E0585,2024-08-01,4862.67,268.56,0,5131.23,2024,8,Aug,2024-08,1
P014025,E0585,2024-09-01,4862.67,413.07,0,5275.74,2024,9,Sep,2024-09,1
P014026,E0585,2024-10-01,4862.67,27.97,0,4890.64,2024,10,Oct,2024-10,1
P014027,E0585,2024-11-01,4862.67,206.76,0,5069.42,2024,11,Nov,2024-11,1
P014028,E0585,2024-12-01,4862.67,91.06,0,4953.72,2024,12,Dec,2024-12,1
P014029,E0585,2025-01-01,4862.67,116.26,0,4978.93,2025,1,Jan,2025-01,1
P014030,E0585,2025-02-01,4862.67,134.85,0,4997.51,2025,2,Feb,2025-02,1
P014031,E0585,2025-03-01,4862.67,158.48,250,5271.14,2025,3,Mar,2025-03,1
P014032,E0585,2025-04-01,4862.67,274.33,0,5137.0,2025,4,Apr,2025-04,1
P014033,E0585,2025-05-01,4862.67,252.31,0,5114.98,2025,5,May,2025-05,1
P014034,E0585,2025-06-01,4862.67,89.15,0,4951.81,2025,6,Jun,2025-06,1
P014035,E0585,2025-07-01,4862.67,20.92,0,4883.59,2025,7,Jul,2025-07,1
P014036,E0585,2025-08-01,4862.67,160.49,250,5273.16,2025,8,Aug,2025-08,1
P014037,E0585,2025-09-01,4862.67,300.24,250,5412.91,2025,9,Sep,2025-09,1
P014038,E0585,2025-10-01,4862.67,263.36,0,5126.02,2025,10,Oct,2025-10,1
P014039,E0585,2025-11-01,4862.67,174.13,0,5036.8,2025,11,Nov,2025-11,1
P014040,E0585,2025-12-01,4862.67,183.81,0,5046.48,2025,12,Dec,2025-12,1
P014041,E0586,2024-01-01,4904.83,98.1,0,5002.93,2024,1,Jan,2024-01,1
P014042,E0586,2024-02-01,4904.83,371.82,0,5276.65,2024,2,Feb,2024-02,1
P014043,E0586,2024-03-01,4904.83,33.21,500,5438.04,2024,3,Mar,2024-03,1
P014044,E0586,2024-04-01,4904.83,50.05,250,5204.88,2024,4,Apr,2024-04,1
P014045,E0586,2024-05-01,4904.83,492.94,0,5397.78,2024,5,May,2024-05,1
P014046,E0586,2024-06-01,4904.83,59.79,0,4964.63,2024,6,Jun,2024-06,1
P014047,E0586,2024-07-01,4904.83,15.33,0,4920.17,2024,7,Jul,2024-07,1
P014048,E0586,2024-08-01,4904.83,104.37,0,5009.21,2024,8,Aug,2024-08,1
P014049,E0586,2024-09-01,4904.83,139.91,500,5544.75,2024,9,Sep,2024-09,1
P014050,E0586,2024-10-01,4904.83,231.26,0,5136.1,2024,10,Oct,2024-10,1
P014051,E0586,2024-11-01,4904.83,113.11,500,5517.95,2024,11,Nov,2024-11,1
P014052,E0586,2024-12-01,4904.83,22.31,0,4927.15,2024,12,Dec,2024-12,1
P014053,E0586,2025-01-01,4904.83,164.17,0,5069.0,2025,1,Jan,2025-01,1
P014054,E0586,2025-02-01,4904.83,48.97,0,4953.8,2025,2,Feb,2025-02,1
P014055,E0586,2025-03-01,4904.83,896.38,0,5801.21,2025,3,Mar,2025-03,1
P014056,E0586,2025-04-01,4904.83,263.34,0,5168.17,2025,4,Apr,2025-04,1
P014057,E0586,2025-05-01,4904.83,290.1,0,5194.94,2025,5,May,2025-05,1
P014058,E0586,2025-06-01,4904.83,63.65,0,4968.48,2025,6,Jun,2025-06,1
P014059,E0586,2025-07-01,4904.83,134.86,0,5039.69,2025,7,Jul,2025-07,1
P014060,E0586,2025-08-01,4904.83,272.66,0,5177.5,2025,8,Aug,2025-08,1
P014061,E0586,2025-09-01,4904.83,168.51,0,5073.34,2025,9,Sep,2025-09,1
P014062,E0586,2025-10-01,4904.83,90.3,0,4995.13,2025,10,Oct,2025-10,1
P014063,E0586,2025-11-01,4904.83,330.92,1000,6235.75,2025,11,Nov,2025-11,1
P014064,E0586,2025-12-01,4904.83,241.41,500,5646.24,2025,12,Dec,2025-12,1
P014065,E0587,2024-01-01,5801.92,110.51,0,5912.42,2024,1,Jan,2024-01,1
P014066,E0587,2024-02-01,5801.92,34.03,0,5835.95,2024,2,Feb,2024-02,1
P014067,E0587,2024-03-01,5801.92,117.66,0,5919.57,2024,3,Mar,2024-03,1
P014068,E0587,2024-04-01,5801.92,549.91,500,6851.83,2024,4,Apr,2024-04,1
P014069,E0587,2024-05-01,5801.92,297.29,0,6099.2,2024,5,May,2024-05,1
P014070,E0587,2024-06-01,5801.92,705.41,0,6507.33,2024,6,Jun,2024-06,1
P014071,E0587,2024-07-01,5801.92,254.12,0,6056.04,2024,7,Jul,2024-07,1
P014072,E0587,2024-08-01,5801.92,69.56,0,5871.48,2024,8,Aug,2024-08,1
P014073,E0587,2024-09-01,5801.92,266.68,0,6068.6,2024,9,Sep,2024-09,1
P014074,E0587,2024-10-01,5801.92,64.21,0,5866.13,2024,10,Oct,2024-10,1
P014075,E0587,2024-11-01,5801.92,171.99,0,5973.91,2024,11,Nov,2024-11,1
P014076,E0587,2024-12-01,5801.92,303.37,0,6105.29,2024,12,Dec,2024-12,1
P014077,E0587,2025-01-01,5801.92,189.23,0,5991.15,2025,1,Jan,2025-01,1
P014078,E0587,2025-02-01,5801.92,181.25,0,5983.17,2025,2,Feb,2025-02,1
P014079,E0587,2025-03-01,5801.92,393.56,0,6195.48,2025,3,Mar,2025-03,1
P014080,E0587,2025-04-01,5801.92,360.24,0,6162.16,2025,4,Apr,2025-04,1
P014081,E0587,2025-05-01,5801.92,97.02,0,5898.93,2025,5,May,2025-05,1
P014082,E0587,2025-06-01,5801.92,89.44,0,5891.36,2025,6,Jun,2025-06,1
P014083,E0587,2025-07-01,5801.92,190.84,0,5992.76,2025,7,Jul,2025-07,1
P014084,E0587,2025-08-01,5801.92,349.91,250,6401.83,2025,8,Aug,2025-08,1
P014085,E0587,2025-09-01,5801.92,171.6,0,5973.51,2025,9,Sep,2025-09,1
P014086,E0587,2025-10-01,5801.92,205.85,0,6007.77,2025,10,Oct,2025-10,1
P014087,E0587,2025-11-01,5801.92,236.13,0,6038.04,2025,11,Nov,2025-11,1
P014088,E0587,2025-12-01,5801.92,173.29,0,5975.21,2025,12,Dec,2025-12,1
P014089,E0588,2024-01-01,6478.33,47.55,0,6525.88,2024,1,Jan,2024-01,1
P014090,E0588,2024-02-01,6478.33,488.11,0,6966.44,2024,2,Feb,2024-02,1
P014091,E0588,2024-03-01,6478.33,65.49,0,6543.83,2024,3,Mar,2024-03,1
P014092,E0588,2024-04-01,6478.33,198.91,0,6677.25,2024,4,Apr,2024-04,1
P014093,E0588,2024-05-01,6478.33,357.18,0,6835.51,2024,5,May,2024-05,1
P014094,E0588,2024-06-01,6478.33,320.99,0,6799.32,2024,6,Jun,2024-06,1
P014095,E0588,2024-07-01,6478.33,157.71,0,6636.05,2024,7,Jul,2024-07,1
P014096,E0588,2024-08-01,6478.33,293.13,0,6771.47,2024,8,Aug,2024-08,1
P014097,E0588,2024-09-01,6478.33,470.33,0,6948.66,2024,9,Sep,2024-09,1
P014098,E0588,2024-10-01,6478.33,236.28,0,6714.61,2024,10,Oct,2024-10,1
P014099,E0588,2024-11-01,6478.33,196.85,0,6675.18,2024,11,Nov,2024-11,1
P014100,E0588,2024-12-01,6478.33,233.94,0,6712.27,2024,12,Dec,2024-12,1
P014101,E0588,2025-01-01,6478.33,4.92,0,6483.25,2025,1,Jan,2025-01,1
P014102,E0588,2025-02-01,6478.33,62.9,0,6541.23,2025,2,Feb,2025-02,1
P014103,E0588,2025-03-01,6478.33,134.86,250,6863.2,2025,3,Mar,2025-03,1
P014104,E0588,2025-04-01,6478.33,79.95,0,6558.29,2025,4,Apr,2025-04,1
P014105,E0588,2025-05-01,6478.33,352.52,0,6830.85,2025,5,May,2025-05,1
P014106,E0588,2025-06-01,6478.33,77.18,0,6555.51,2025,6,Jun,2025-06,1
P014107,E0588,2025-07-01,6478.33,265.26,1000,7743.6,2025,7,Jul,2025-07,1
P014108,E0588,2025-08-01,6478.33,326.5,0,6804.83,2025,8,Aug,2025-08,1
P014109,E0588,2025-09-01,6478.33,283.79,0,6762.12,2025,9,Sep,2025-09,1
P014110,E0588,2025-10-01,6478.33,544.96,0,7023.29,2025,10,Oct,2025-10,1
P014111,E0588,2025-11-01,6478.33,95.57,0,6573.9,2025,11,Nov,2025-11,1
P014112,E0588,2025-12-01,6478.33,208.1,0,6686.44,2025,12,Dec,2025-12,1
P014113,E0589,2024-01-01,6584.83,76.89,0,6661.72,2024,1,Jan,2024-01,1
