ticket_id,department_id,request_type,priority,opened_date,closed_date,sla_target_days,status,closed_flag,resolution_days,sla_missed_flag,sla_met_flag,opened_year,opened_month,opened_year_month
T002840,D007,Vendor Request,Medium,2024-12-20,2024-12-23,5,Closed,1,3.0,0,1,2024,12,2024-12
T002841,D007,System Support,Critical,2025-10-16,2025-10-19,1,Closed,1,3.0,1,0,2025,10,2025-10
T002842,D009,Payroll Issue,Low,2025-08-12,2025-08-14,7,Closed,1,2.0,0,1,2025,8,2025-08
T002843,D008,IT Access,High,2024-10-15,2024-10-23,3,Closed,1,8.0,1,0,2024,10,2024-10
T002844,D004,Benefits Question,Critical,2025-01-10,2025-01-16,1,Closed,1,6.0,1,0,2025,1,2025-01
T002845,D001,Payroll Issue,Medium,2024-11-23,,5,Open,0,0.0,0,0,2024,11,2024-11
T002846,D002,Onboarding,Low,2025-09-27,2025-10-05,7,Closed,1,8.0,1,0,2025,9,2025-09
T002847,D007,System Support,Low,2026-04-19,2026-04-19,7,Closed,1,0.0,0,1,2026,4,2026-04
T002848,D001,System Support,Medium,2025-04-20,2025-04-22,5,Closed,1,2.0,0,1,2025,4,2025-04
T002849,D001,IT Access,Low,2025-07-05,2025-07-09,7,Closed,1,4.0,0,1,2025,7,2025-07
T002850,D008,Payroll Issue,High,2026-01-26,,3,In Progress,0,0.0,0,0,2026,1,2026-01
T002851,D001,Benefits Question,High,2024-07-03,2024-07-08,3,Closed,1,5.0,1,0,2024,7,2024-07
T002852,D010,System Support,Medium,2025-09-12,2025-09-13,5,Closed,1,1.0,0,1,2025,9,2025-09
T002853,D005,Payroll Issue,Critical,2025-04-23,2025-04-27,1,Closed,1,4.0,1,0,2025,4,2025-04
T002854,D008,System Support,Low,2026-04-08,,7,In Progress,0,0.0,0,0,2026,4,2026-04
T002855,D011,IT Access,Low,2025-05-20,2025-05-25,7,Closed,1,5.0,0,1,2025,5,2025-05
T002856,D009,Payroll Issue,Critical,2024-12-04,2024-12-10,1,Closed,1,6.0,1,0,2024,12,2024-12
T002857,D012,System Support,High,2025-07-08,,3,In Progress,0,0.0,0,0,2025,7,2025-07
T002858,D004,Vendor Request,High,2025-04-11,,3,In Progress,0,0.0,0,0,2025,4,2025-04
T002859,D006,Onboarding,High,2025-11-30,2025-12-03,3,Closed,1,3.0,0,1,2025,11,2025-11
T002860,D009,Benefits Question,High,2024-12-30,2025-01-04,3,Closed,1,5.0,1,0,2024,12,2024-12
T002861,D012,Onboarding,Low,2025-01-02,2025-01-06,7,Closed,1,4.0,0,1,2025,1,2025-01
T002862,D006,Vendor Request,Critical,2026-01-22,2026-01-26,1,Closed,1,4.0,1,0,2026,1,2026-01
T002863,D005,IT Access,Medium,2025-08-12,2025-08-17,5,Closed,1,5.0,0,1,2025,8,2025-08
T002864,D009,Payroll Issue,High,2025-10-08,2025-10-10,3,Closed,1,2.0,0,1,2025,10,2025-10
T002865,D012,Onboarding,Medium,2024-07-05,2024-07-09,5,Closed,1,4.0,0,1,2024,7,2024-07
T002866,D006,System Support,Medium,2025-07-22,2025-07-25,5,Closed,1,3.0,0,1,2025,7,2025-07
T002867,D001,Payroll Issue,Critical,2026-02-14,2026-02-16,1,Closed,1,2.0,1,0,2026,2,2026-02
T002868,D011,Vendor Request,Low,2024-06-30,2024-07-04,7,Closed,1,4.0,0,1,2024,6,2024-06
T002869,D001,Vendor Request,Low,2026-03-25,2026-03-29,7,Closed,1,4.0,0,1,2026,3,2026-03
T002870,D005,Benefits Question,Critical,2024-09-11,2024-09-13,1,Closed,1,2.0,1,0,2024,9,2024-09
T002871,D005,IT Access,Low,2026-03-27,2026-03-31,7,Closed,1,4.0,0,1,2026,3,2026-03
T002872,D010,Vendor Request,Critical,2024-12-29,2025-01-02,1,Closed,1,4.0,1,0,2024,12,2024-12
T002873,D001,Vendor Request,Critical,2026-04-12,2026-04-14,1,Closed,1,2.0,1,0,2026,4,2026-04
T002874,D008,IT Access,Medium,2024-06-03,2024-06-07,5,Closed,1,4.0,0,1,2024,6,2024-06
T002875,D007,Payroll Issue,Critical,2025-02-20,,1,In Progress,0,0.0,0,0,2025,2,2025-02
T002876,D009,IT Access,High,2025-11-02,2025-11-08,3,Closed,1,6.0,1,0,2025,11,2025-11
T002877,D009,Benefits Question,Low,2025-01-26,2025-01-30,7,Closed,1,4.0,0,1,2025,1,2025-01
T002878,D010,Benefits Question,High,2024-11-03,,3,Open,0,0.0,0,0,2024,11,2024-11
T002879,D010,Payroll Issue,Low,2024-12-25,2024-12-28,7,Closed,1,3.0,0,1,2024,12,2024-12
T002880,D006,System Support,Critical,2025-12-28,2026-01-02,1,Closed,1,5.0,1,0,2025,12,2025-12
T002881,D007,System Support,Low,2024-06-15,2024-06-19,7,Closed,1,4.0,0,1,2024,6,2024-06
T002882,D002,Onboarding,Critical,2026-01-28,2026-02-10,1,Closed,1,13.0,1,0,2026,1,2026-01
T002883,D009,Vendor Request,Critical,2025-06-24,2025-06-25,1,Closed,1,1.0,0,1,2025,6,2025-06
T002884,D010,System Support,High,2025-12-10,2025-12-13,3,Closed,1,3.0,0,1,2025,12,2025-12
T002885,D003,Vendor Request,Critical,2024-08-31,,1,In Progress,0,0.0,0,0,2024,8,2024-08
T002886,D012,Payroll Issue,Medium,2025-05-17,2025-05-21,5,Closed,1,4.0,0,1,2025,5,2025-05
T002887,D001,Benefits Question,High,2025-04-10,2025-04-16,3,Closed,1,6.0,1,0,2025,4,2025-04
T002888,D002,Payroll Issue,High,2025-10-14,2025-10-16,3,Closed,1,2.0,0,1,2025,10,2025-10
T002889,D006,Onboarding,Critical,2024-08-17,2024-08-22,1,Closed,1,5.0,1,0,2024,8,2024-08
T002890,D010,Benefits Question,High,2025-01-24,2025-01-27,3,Closed,1,3.0,0,1,2025,1,2025-01
T002891,D005,System Support,High,2025-07-18,2025-07-24,3,Closed,1,6.0,1,0,2025,7,2025-07
T002892,D011,Onboarding,Low,2025-02-15,2025-02-19,7,Closed,1,4.0,0,1,2025,2,2025-02
T002893,D005,Onboarding,High,2026-02-12,,3,Open,0,0.0,0,0,2026,2,2026-02
T002894,D003,Vendor Request,Critical,2024-09-09,2024-09-13,1,Closed,1,4.0,1,0,2024,9,2024-09
T002895,D001,Vendor Request,Low,2024-10-11,2024-10-11,7,Closed,1,0.0,0,1,2024,10,2024-10
T002896,D008,IT Access,High,2025-04-10,2025-04-21,3,Closed,1,11.0,1,0,2025,4,2025-04
T002897,D011,Onboarding,Medium,2024-06-23,,5,Open,0,0.0,0,0,2024,6,2024-06
T002898,D001,Onboarding,Low,2025-01-03,,7,Open,0,0.0,0,0,2025,1,2025-01
T002899,D010,Onboarding,High,2025-02-15,2025-02-19,3,Closed,1,4.0,1,0,2025,2,2025-02
T002900,D008,Payroll Issue,High,2025-12-06,2025-12-11,3,Closed,1,5.0,1,0,2025,12,2025-12
T002901,D005,Benefits Question,Critical,2024-06-26,2024-06-29,1,Closed,1,3.0,1,0,2024,6,2024-06
T002902,D003,Payroll Issue,Medium,2024-12-18,2024-12-24,5,Closed,1,6.0,1,0,2024,12,2024-12
T002903,D003,Onboarding,Low,2025-03-08,,7,In Progress,0,0.0,0,0,2025,3,2025-03
T002904,D002,System Support,Low,2025-04-18,2025-04-19,7,Closed,1,1.0,0,1,2025,4,2025-04
T002905,D003,System Support,Critical,2025-09-12,2025-09-18,1,Closed,1,6.0,1,0,2025,9,2025-09
T002906,D010,Benefits Question,Low,2024-10-06,2024-10-09,7,Closed,1,3.0,0,1,2024,10,2024-10
T002907,D009,System Support,Medium,2025-01-02,,5,Open,0,0.0,0,0,2025,1,2025-01
T002908,D001,System Support,High,2025-05-25,,3,In Progress,0,0.0,0,0,2025,5,2025-05
T002909,D005,IT Access,High,2025-08-16,2025-08-22,3,Closed,1,6.0,1,0,2025,8,2025-08
T002910,D012,IT Access,Medium,2026-02-01,,5,Open,0,0.0,0,0,2026,2,2026-02
T002911,D002,IT Access,Critical,2024-09-25,2024-09-28,1,Closed,1,3.0,1,0,2024,9,2024-09
T002912,D009,IT Access,Medium,2025-08-02,2025-08-08,5,Closed,1,6.0,1,0,2025,8,2025-08
T002913,D006,Onboarding,High,2026-04-23,,3,In Progress,0,0.0,0,0,2026,4,2026-04
T002914,D002,System Support,Critical,2026-02-02,,1,Open,0,0.0,0,0,2026,2,2026-02
T002915,D005,Payroll Issue,Low,2025-02-24,2025-02-26,7,Closed,1,2.0,0,1,2025,2,2025-02
T002916,D006,Onboarding,High,2024-07-11,2024-07-16,3,Closed,1,5.0,1,0,2024,7,2024-07
T002917,D007,System Support,High,2025-02-15,2025-02-21,3,Closed,1,6.0,1,0,2025,2,2025-02
T002918,D008,Benefits Question,Low,2024-12-12,2024-12-15,7,Closed,1,3.0,0,1,2024,12,2024-12
T002919,D003,Benefits Question,Low,2026-03-04,2026-03-08,7,Closed,1,4.0,0,1,2026,3,2026-03
T002920,D005,Payroll Issue,Low,2024-12-08,2024-12-13,7,Closed,1,5.0,0,1,2024,12,2024-12
T002921,D002,Onboarding,Medium,2024-06-23,2024-06-27,5,Closed,1,4.0,0,1,2024,6,2024-06
T002922,D009,System Support,High,2025-08-26,2025-08-28,3,Closed,1,2.0,0,1,2025,8,2025-08
T002923,D004,Vendor Request,Low,2024-06-24,2024-06-27,7,Closed,1,3.0,0,1,2024,6,2024-06
T002924,D011,System Support,Medium,2024-08-17,2024-08-19,5,Closed,1,2.0,0,1,2024,8,2024-08
T002925,D007,System Support,Low,2025-12-10,,7,In Progress,0,0.0,0,0,2025,12,2025-12
T002926,D002,Payroll Issue,Critical,2025-11-27,2025-12-01,1,Closed,1,4.0,1,0,2025,11,2025-11
T002927,D009,System Support,Low,2025-09-28,2025-10-02,7,Closed,1,4.0,0,1,2025,9,2025-09
T002928,D009,IT Access,Critical,2025-02-22,2025-02-28,1,Closed,1,6.0,1,0,2025,2,2025-02
T002929,D009,Vendor Request,High,2026-01-12,,3,In Progress,0,0.0,0,0,2026,1,2026-01
T002930,D005,Payroll Issue,High,2024-09-11,2024-09-14,3,Closed,1,3.0,0,1,2024,9,2024-09
T002931,D004,Benefits Question,Medium,2026-02-28,2026-03-03,5,Closed,1,3.0,0,1,2026,2,2026-02
T002932,D006,Payroll Issue,Critical,2024-07-29,2024-08-03,1,Closed,1,5.0,1,0,2024,7,2024-07
T002933,D006,System Support,Low,2025-07-04,2025-07-08,7,Closed,1,4.0,0,1,2025,7,2025-07
T002934,D012,Payroll Issue,Critical,2025-01-22,2025-01-24,1,Closed,1,2.0,1,0,2025,1,2025-01
T002935,D012,Vendor Request,High,2025-03-12,,3,Open,0,0.0,0,0,2025,3,2025-03
T002936,D002,Benefits Question,Low,2026-05-30,2026-05-30,7,Closed,1,0.0,0,1,2026,5,2026-05
T002937,D006,System Support,Critical,2025-09-30,2025-10-03,1,Closed,1,3.0,1,0,2025,9,2025-09
T002938,D010,Payroll Issue,Critical,2024-09-03,2024-09-07,1,Closed,1,4.0,1,0,2024,9,2024-09
T002939,D007,Payroll Issue,Medium,2026-05-11,2026-05-12,5,Closed,1,1.0,0,1,2026,5,2026-05
T002940,D009,Payroll Issue,Critical,2026-01-17,2026-01-20,1,Closed,1,3.0,1,0,2026,1,2026-01
T002941,D011,Onboarding,Medium,2025-10-29,2025-11-09,5,Closed,1,11.0,1,0,2025,10,2025-10
T002942,D005,Benefits Question,High,2025-03-31,2025-04-01,3,Closed,1,1.0,0,1,2025,3,2025-03
T002943,D006,IT Access,Low,2025-10-03,2025-10-10,7,Closed,1,7.0,0,1,2025,10,2025-10
T002944,D007,Onboarding,Medium,2025-06-10,2025-06-20,5,Closed,1,10.0,1,0,2025,6,2025-06
T002945,D008,System Support,Medium,2026-03-12,2026-03-14,5,Closed,1,2.0,0,1,2026,3,2026-03
T002946,D003,Vendor Request,Low,2025-02-07,2025-02-08,7,Closed,1,1.0,0,1,2025,2,2025-02
T002947,D003,IT Access,Critical,2025-12-20,2025-12-28,1,Closed,1,8.0,1,0,2025,12,2025-12
T002948,D009,System Support,Critical,2024-09-26,2024-09-29,1,Closed,1,3.0,1,0,2024,9,2024-09
T002949,D012,IT Access,Medium,2026-03-30,2026-04-02,5,Closed,1,3.0,0,1,2026,3,2026-03
T002950,D007,IT Access,Medium,2024-09-12,2024-09-14,5,Closed,1,2.0,0,1,2024,9,2024-09
T002951,D003,Onboarding,Critical,2024-11-27,,1,Open,0,0.0,0,0,2024,11,2024-11
T002952,D006,Payroll Issue,Critical,2026-05-18,2026-05-22,1,Closed,1,4.0,1,0,2026,5,2026-05
T002953,D012,Onboarding,Medium,2025-01-30,2025-02-04,5,Closed,1,5.0,0,1,2025,1,2025-01
T002954,D002,Benefits Question,High,2026-03-28,2026-03-29,3,Closed,1,1.0,0,1,2026,3,2026-03
T002955,D010,Onboarding,Low,2025-11-22,2025-11-28,7,Closed,1,6.0,0,1,2025,11,2025-11
T002956,D002,System Support,High,2024-12-31,2025-01-01,3,Closed,1,1.0,0,1,2024,12,2024-12
T002957,D008,Vendor Request,Critical,2025-04-11,2025-04-16,1,Closed,1,5.0,1,0,2025,4,2025-04
T002958,D012,Vendor Request,High,2025-07-25,2025-07-30,3,Closed,1,5.0,1,0,2025,7,2025-07
T002959,D008,System Support,Medium,2026-03-17,,5,In Progress,0,0.0,0,0,2026,3,2026-03
T002960,D012,Payroll Issue,Low,2025-03-27,2025-03-31,7,Closed,1,4.0,0,1,2025,3,2025-03
T002961,D003,IT Access,High,2024-09-13,2024-09-18,3,Closed,1,5.0,1,0,2024,9,2024-09
T002962,D007,Benefits Question,Critical,2024-11-21,,1,Open,0,0.0,0,0,2024,11,2024-11
T002963,D003,Onboarding,High,2025-01-26,2025-01-27,3,Closed,1,1.0,0,1,2025,1,2025-01
T002964,D004,Benefits Question,Critical,2025-02-06,,1,In Progress,0,0.0,0,0,2025,2,2025-02
T002965,D006,IT Access,Critical,2026-04-17,2026-04-24,1,Closed,1,7.0,1,0,2026,4,2026-04
T002966,D006,Vendor Request,High,2025-10-10,2025-10-12,3,Closed,1,2.0,0,1,2025,10,2025-10
T002967,D003,Payroll Issue,Low,2025-07-11,2025-07-14,7,Closed,1,3.0,0,1,2025,7,2025-07
T002968,D012,System Support,Medium,2026-03-18,2026-03-21,5,Closed,1,3.0,0,1,2026,3,2026-03
T002969,D007,Onboarding,High,2025-04-04,2025-04-10,3,Closed,1,6.0,1,0,2025,4,2025-04
T002970,D010,Benefits Question,Low,2026-01-02,2026-01-05,7,Closed,1,3.0,0,1,2026,1,2026-01
T002971,D006,Benefits Question,Medium,2025-12-24,2025-12-27,5,Closed,1,3.0,0,1,2025,12,2025-12
T002972,D002,Benefits Question,High,2026-04-23,2026-04-24,3,Closed,1,1.0,0,1,2026,4,2026-04
T002973,D008,Vendor Request,Medium,2024-08-03,2024-08-07,5,Closed,1,4.0,0,1,2024,8,2024-08
T002974,D003,Benefits Question,High,2026-03-25,2026-03-27,3,Closed,1,2.0,0,1,2026,3,2026-03
T002975,D010,IT Access,Medium,2024-09-21,2024-09-30,5,Closed,1,9.0,1,0,2024,9,2024-09
T002976,D003,IT Access,Medium,2024-08-11,,5,Open,0,0.0,0,0,2024,8,2024-08
T002977,D009,Payroll Issue,Low,2024-09-30,2024-09-30,7,Closed,1,0.0,0,1,2024,9,2024-09
T002978,D010,IT Access,Medium,2026-03-12,2026-03-17,5,Closed,1,5.0,0,1,2026,3,2026-03
T002979,D008,IT Access,High,2024-09-24,2024-10-01,3,Closed,1,7.0,1,0,2024,9,2024-09
T002980,D005,Onboarding,Critical,2026-04-01,2026-04-09,1,Closed,1,8.0,1,0,2026,4,2026-04
T002981,D009,Payroll Issue,Critical,2024-06-17,,1,Open,0,0.0,0,0,2024,6,2024-06
T002982,D005,IT Access,Low,2025-08-24,2025-08-29,7,Closed,1,5.0,0,1,2025,8,2025-08
T002983,D007,Vendor Request,High,2025-01-07,2025-01-08,3,Closed,1,1.0,0,1,2025,1,2025-01
T002984,D002,Payroll Issue,High,2024-06-16,2024-06-17,3,Closed,1,1.0,0,1,2024,6,2024-06
T002985,D012,System Support,Low,2025-10-17,2025-10-20,7,Closed,1,3.0,0,1,2025,10,2025-10
T002986,D006,IT Access,Medium,2025-01-01,2025-01-06,5,Closed,1,5.0,0,1,2025,1,2025-01
T002987,D006,Payroll Issue,High,2025-07-17,2025-07-18,3,Closed,1,1.0,0,1,2025,7,2025-07
T002988,D005,Vendor Request,Low,2025-01-14,2025-01-17,7,Closed,1,3.0,0,1,2025,1,2025-01
T002989,D012,System Support,High,2025-11-23,2025-11-25,3,Closed,1,2.0,0,1,2025,11,2025-11
T002990,D001,Vendor Request,Low,2026-03-28,2026-04-01,7,Closed,1,4.0,0,1,2026,3,2026-03
T002991,D012,Onboarding,High,2025-10-02,2025-10-08,3,Closed,1,6.0,1,0,2025,10,2025-10
T002992,D009,System Support,Low,2026-03-06,2026-03-10,7,Closed,1,4.0,0,1,2026,3,2026-03
T002993,D011,System Support,Low,2025-01-08,2025-01-10,7,Closed,1,2.0,0,1,2025,1,2025-01
T002994,D004,Payroll Issue,Critical,2025-01-01,2025-01-07,1,Closed,1,6.0,1,0,2025,1,2025-01
T002995,D004,System Support,Medium,2024-10-06,,5,In Progress,0,0.0,0,0,2024,10,2024-10
T002996,D005,Vendor Request,Medium,2024-08-25,2024-09-02,5,Closed,1,8.0,1,0,2024,8,2024-08
T002997,D008,Payroll Issue,Critical,2024-11-11,2024-11-14,1,Closed,1,3.0,1,0,2024,11,2024-11
T002998,D005,Payroll Issue,Medium,2024-09-13,2024-09-16,5,Closed,1,3.0,0,1,2024,9,2024-09
T002999,D011,IT Access,Medium,2025-08-22,2025-08-26,5,Closed,1,4.0,0,1,2025,8,2025-08
T003000,D007,IT Access,Critical,2025-10-13,,1,In Progress,0,0.0,0,0,2025,10,2025-10
T003001,D010,Payroll Issue,Medium,2026-02-20,,5,Open,0,0.0,0,0,2026,2,2026-02
T003002,D001,Vendor Request,High,2025-02-13,2025-02-14,3,Closed,1,1.0,0,1,2025,2,2025-02
T003003,D010,Vendor Request,Medium,2025-11-19,2025-11-21,5,Closed,1,2.0,0,1,2025,11,2025-11
T003004,D011,Benefits Question,Critical,2026-01-23,2026-01-24,1,Closed,1,1.0,0,1,2026,1,2026-01
T003005,D009,System Support,Medium,2024-08-19,,5,Open,0,0.0,0,0,2024,8,2024-08
T003006,D005,Payroll Issue,High,2025-03-12,2025-03-14,3,Closed,1,2.0,0,1,2025,3,2025-03
T003007,D011,Vendor Request,Critical,2025-10-21,,1,Open,0,0.0,0,0,2025,10,2025-10
T003008,D011,Vendor Request,High,2024-09-12,2024-09-19,3,Closed,1,7.0,1,0,2024,9,2024-09
T003009,D009,Vendor Request,High,2024-12-01,2024-12-06,3,Closed,1,5.0,1,0,2024,12,2024-12
T003010,D002,Payroll Issue,Low,2026-03-02,2026-03-05,7,Closed,1,3.0,0,1,2026,3,2026-03
T003011,D005,Vendor Request,Critical,2025-01-01,2025-01-01,1,Closed,1,0.0,0,1,2025,1,2025-01
T003012,D006,Payroll Issue,Critical,2024-08-31,,1,In Progress,0,0.0,0,0,2024,8,2024-08
T003013,D002,Payroll Issue,Critical,2024-12-04,,1,In Progress,0,0.0,0,0,2024,12,2024-12
T003014,D006,System Support,Low,2025-04-23,2025-04-24,7,Closed,1,1.0,0,1,2025,4,2025-04
T003015,D006,System Support,Critical,2026-04-13,2026-04-15,1,Closed,1,2.0,1,0,2026,4,2026-04
T003016,D012,Payroll Issue,Critical,2025-10-15,2025-10-25,1,Closed,1,10.0,1,0,2025,10,2025-10
T003017,D008,Onboarding,Critical,2025-09-28,2025-10-05,1,Closed,1,7.0,1,0,2025,9,2025-09
T003018,D001,Benefits Question,High,2025-11-19,2025-11-20,3,Closed,1,1.0,0,1,2025,11,2025-11
T003019,D009,Payroll Issue,Critical,2025-11-12,2025-11-18,1,Closed,1,6.0,1,0,2025,11,2025-11
T003020,D001,Onboarding,High,2024-11-19,2024-11-25,3,Closed,1,6.0,1,0,2024,11,2024-11
T003021,D011,Benefits Question,Critical,2026-04-21,2026-04-28,1,Closed,1,7.0,1,0,2026,4,2026-04
T003022,D007,Vendor Request,Critical,2026-03-09,2026-03-14,1,Closed,1,5.0,1,0,2026,3,2026-03
T003023,D007,Benefits Question,Low,2024-07-19,2024-07-22,7,Closed,1,3.0,0,1,2024,7,2024-07
T003024,D005,Vendor Request,Medium,2026-05-06,2026-05-12,5,Closed,1,6.0,1,0,2026,5,2026-05
T003025,D006,System Support,Low,2025-08-14,2025-08-15,7,Closed,1,1.0,0,1,2025,8,2025-08
T003026,D005,Vendor Request,Critical,2025-07-30,2025-08-07,1,Closed,1,8.0,1,0,2025,7,2025-07
T003027,D004,Onboarding,Medium,2026-05-01,,5,Open,0,0.0,0,0,2026,5,2026-05
T003028,D004,System Support,Low,2025-01-05,,7,Open,0,0.0,0,0,2025,1,2025-01
T003029,D010,Onboarding,High,2025-07-08,2025-07-13,3,Closed,1,5.0,1,0,2025,7,2025-07
T003030,D010,Onboarding,Low,2025-05-02,2025-05-06,7,Closed,1,4.0,0,1,2025,5,2025-05
T003031,D007,IT Access,High,2024-12-14,2024-12-20,3,Closed,1,6.0,1,0,2024,12,2024-12
T003032,D009,IT Access,Low,2025-01-25,2025-02-02,7,Closed,1,8.0,1,0,2025,1,2025-01
T003033,D004,Benefits Question,Medium,2026-05-08,2026-05-10,5,Closed,1,2.0,0,1,2026,5,2026-05
T003034,D003,Onboarding,Critical,2025-11-01,,1,Open,0,0.0,0,0,2025,11,2025-11
T003035,D005,Payroll Issue,High,2025-05-05,2025-05-09,3,Closed,1,4.0,1,0,2025,5,2025-05
T003036,D006,Vendor Request,Medium,2024-06-27,2024-06-29,5,Closed,1,2.0,0,1,2024,6,2024-06
T003037,D009,System Support,Medium,2025-01-31,,5,Open,0,0.0,0,0,2025,1,2025-01
T003038,D001,IT Access,Low,2025-07-07,2025-07-13,7,Closed,1,6.0,0,1,2025,7,2025-07
T003039,D002,Onboarding,Critical,2024-10-12,2024-10-20,1,Closed,1,8.0,1,0,2024,10,2024-10
T003040,D001,Payroll Issue,High,2025-03-22,2025-03-25,3,Closed,1,3.0,0,1,2025,3,2025-03
T003041,D005,IT Access,Medium,2025-03-15,2025-03-18,5,Closed,1,3.0,0,1,2025,3,2025-03
T003042,D001,Benefits Question,Low,2025-05-01,2025-05-06,7,Closed,1,5.0,0,1,2025,5,2025-05
T003043,D007,System Support,Critical,2025-03-11,2025-03-15,1,Closed,1,4.0,1,0,2025,3,2025-03
T003044,D003,System Support,High,2026-01-04,2026-01-06,3,Closed,1,2.0,0,1,2026,1,2026-01
T003045,D002,IT Access,Low,2026-02-11,2026-02-17,7,Closed,1,6.0,0,1,2026,2,2026-02
T003046,D012,System Support,Critical,2026-05-25,2026-05-28,1,Closed,1,3.0,1,0,2026,5,2026-05
T003047,D001,IT Access,Medium,2025-05-11,2025-05-15,5,Closed,1,4.0,0,1,2025,5,2025-05
T003048,D012,Onboarding,Critical,2025-02-19,2025-02-22,1,Closed,1,3.0,1,0,2025,2,2025-02
T003049,D010,Benefits Question,High,2024-07-27,2024-07-31,3,Closed,1,4.0,1,0,2024,7,2024-07
T003050,D007,Onboarding,Low,2025-04-30,,7,In Progress,0,0.0,0,0,2025,4,2025-04
T003051,D005,Vendor Request,Medium,2025-03-26,2025-03-28,5,Closed,1,2.0,0,1,2025,3,2025-03
T003052,D002,Benefits Question,Critical,2026-01-01,2026-01-06,1,Closed,1,5.0,1,0,2026,1,2026-01
T003053,D007,Benefits Question,Critical,2025-03-06,,1,In Progress,0,0.0,0,0,2025,3,2025-03
T003054,D002,Payroll Issue,Critical,2024-10-16,2024-10-24,1,Closed,1,8.0,1,0,2024,10,2024-10
T003055,D009,Benefits Question,Critical,2026-01-07,,1,Open,0,0.0,0,0,2026,1,2026-01
T003056,D005,System Support,Medium,2025-12-07,2025-12-07,5,Closed,1,0.0,0,1,2025,12,2025-12
T003057,D007,IT Access,Critical,2026-02-23,2026-02-28,1,Closed,1,5.0,1,0,2026,2,2026-02
T003058,D006,Onboarding,Low,2024-07-25,2024-07-29,7,Closed,1,4.0,0,1,2024,7,2024-07
T003059,D004,Onboarding,Low,2026-04-08,,7,Open,0,0.0,0,0,2026,4,2026-04
T003060,D004,Vendor Request,High,2025-08-11,2025-08-13,3,Closed,1,2.0,0,1,2025,8,2025-08
T003061,D008,Onboarding,Low,2026-05-08,2026-05-12,7,Closed,1,4.0,0,1,2026,5,2026-05
T003062,D006,Payroll Issue,Low,2025-04-16,2025-04-20,7,Closed,1,4.0,0,1,2025,4,2025-04
T003063,D002,Onboarding,Medium,2024-12-16,2024-12-23,5,Closed,1,7.0,1,0,2024,12,2024-12
T003064,D008,Onboarding,Medium,2025-12-09,2025-12-13,5,Closed,1,4.0,0,1,2025,12,2025-12
T003065,D003,Vendor Request,Critical,2025-03-01,2025-03-04,1,Closed,1,3.0,1,0,2025,3,2025-03
T003066,D009,System Support,Medium,2026-02-17,2026-02-23,5,Closed,1,6.0,1,0,2026,2,2026-02
T003067,D001,Vendor Request,High,2026-03-17,2026-03-22,3,Closed,1,5.0,1,0,2026,3,2026-03
T003068,D007,Benefits Question,High,2025-09-27,2025-09-30,3,Closed,1,3.0,0,1,2025,9,2025-09
T003069,D003,IT Access,High,2026-05-18,2026-05-25,3,Closed,1,7.0,1,0,2026,5,2026-05
T003070,D010,Vendor Request,Low,2025-08-12,,7,In Progress,0,0.0,0,0,2025,8,2025-08
T003071,D005,System Support,Medium,2024-06-23,,5,Open,0,0.0,0,0,2024,6,2024-06
T003072,D009,Vendor Request,Critical,2026-05-26,,1,Open,0,0.0,0,0,2026,5,2026-05
T003073,D006,System Support,Medium,2026-04-01,2026-04-06,5,Closed,1,5.0,0,1,2026,4,2026-04
T003074,D006,Vendor Request,Critical,2025-11-02,2025-11-07,1,Closed,1,5.0,1,0,2025,11,2025-11
T003075,D009,Onboarding,Low,2024-10-12,2024-10-16,7,Closed,1,4.0,0,1,2024,10,2024-10
T003076,D007,System Support,Low,2026-03-23,2026-03-26,7,Closed,1,3.0,0,1,2026,3,2026-03
T003077,D007,Payroll Issue,Low,2025-08-18,2025-08-19,7,Closed,1,1.0,0,1,2025,8,2025-08
T003078,D003,Onboarding,Low,2026-05-24,2026-05-31,7,Closed,1,7.0,0,1,2026,5,2026-05
T003079,D004,Vendor Request,Low,2024-12-15,2024-12-16,7,Closed,1,1.0,0,1,2024,12,2024-12
T003080,D001,Vendor Request,Critical,2026-05-07,2026-05-11,1,Closed,1,4.0,1,0,2026,5,2026-05
T003081,D003,System Support,Critical,2024-10-13,,1,In Progress,0,0.0,0,0,2024,10,2024-10
T003082,D003,System Support,Critical,2026-03-23,2026-03-25,1,Closed,1,2.0,1,0,2026,3,2026-03
T003083,D007,IT Access,High,2024-09-16,2024-09-24,3,Closed,1,8.0,1,0,2024,9,2024-09
T003084,D007,Benefits Question,High,2025-05-21,2025-05-26,3,Closed,1,5.0,1,0,2025,5,2025-05
T003085,D009,Benefits Question,High,2026-05-07,2026-05-13,3,Closed,1,6.0,1,0,2026,5,2026-05
T003086,D010,System Support,Medium,2026-03-18,,5,Open,0,0.0,0,0,2026,3,2026-03
T003087,D003,Benefits Question,Medium,2025-05-19,2025-05-22,5,Closed,1,3.0,0,1,2025,5,2025-05
T003088,D010,System Support,High,2025-04-09,,3,Open,0,0.0,0,0,2025,4,2025-04
T003089,D009,Onboarding,High,2024-12-01,2024-12-07,3,Closed,1,6.0,1,0,2024,12,2024-12
T003090,D008,Payroll Issue,High,2025-05-25,2025-05-29,3,Closed,1,4.0,1,0,2025,5,2025-05
T003091,D012,System Support,Medium,2024-06-13,2024-06-17,5,Closed,1,4.0,0,1,2024,6,2024-06
